test_path, alpha, beta, total_weighted_sum, total_computation_time, total_pred_time, total_opti_time, self.precision*100 
./sample_data/artificial/testlog_0806_1_100.csv, 0.2, 0.8, 5387, 50.45422697067261, 47.1179838180542, 3.336243152618408, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.2, 0.8, 6419, 60.2303512096405, 56.86861538887024, 3.3617358207702637, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.2, 0.8, 8147, 69.10556745529175, 65.56233406066895, 3.5432333946228027, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.2, 0.9, 2407, 22.253888845443726, 19.139785528182983, 3.114103317260742, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.2, 0.9, 3515, 30.94972252845764, 27.69891595840454, 3.2508065700531006, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.2, 0.9, 4613, 41.25475525856018, 37.96234679222107, 3.2924084663391113, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.2, 0.9, 5419, 50.90330457687378, 47.52353048324585, 3.3797740936279297, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.2, 0.9, 6537, 60.12678384780884, 56.69868993759155, 3.428093910217285, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.2, 0.9, 8216, 69.55111622810364, 65.95007514953613, 3.601041078567505, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.2, 1.0, 2309, 22.307790756225586, 19.190781593322754, 3.117009162902832, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.2, 1.0, 3496, 31.218955278396606, 27.981348514556885, 3.2376067638397217, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.2, 1.0, 4750, 41.05585741996765, 37.73691654205322, 3.3189408779144287, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.2, 1.0, 5471, 50.44433093070984, 47.16567540168762, 3.278655529022217, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.2, 1.0, 6608, 59.86310338973999, 56.48456645011902, 3.3785369396209717, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.2, 1.0, 8115, 69.10261178016663, 65.71199131011963, 3.390620470046997, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 0.0, 2144, 21.84004807472229, 18.848546504974365, 2.991501569747925, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 0.0, 3239, 30.917271852493286, 27.808762311935425, 3.1085095405578613, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 0.0, 4282, 40.21212863922119, 37.0899817943573, 3.1221468448638916, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 0.0, 4946, 49.84983968734741, 46.654470443725586, 3.195369243621826, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 0.0, 6105, 60.06337809562683, 56.78738069534302, 3.2759974002838135, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 0.0, 7471, 68.85785603523254, 65.44798755645752, 3.4098684787750244, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 0.1, 2349, 21.744532108306885, 18.68440842628479, 3.0601236820220947, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 0.1, 3587, 30.796156406402588, 27.645802974700928, 3.15035343170166, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 0.1, 4866, 40.62873291969299, 37.39918661117554, 3.229546308517456, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 0.1, 5492, 50.226272106170654, 46.95600748062134, 3.2702646255493164, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 0.1, 6760, 60.17239689826965, 56.78104591369629, 3.3913509845733643, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 0.1, 8518, 69.10574054718018, 65.55523872375488, 3.550501823425293, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 0.2, 2396, 22.160240173339844, 19.08591604232788, 3.074324131011963, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 0.2, 3688, 31.53881025314331, 28.24592399597168, 3.292886257171631, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 0.2, 4726, 41.54739737510681, 38.34080696105957, 3.206590414047241, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 0.2, 5487, 50.140960931777954, 46.77396774291992, 3.3669931888580322, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 0.2, 6419, 60.2420072555542, 56.80211281776428, 3.439894437789917, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 0.2, 8356, 69.81878137588501, 66.34863185882568, 3.470149517059326, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 0.3, 2295, 22.120177745819092, 18.891024351119995, 3.2291533946990967, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 0.3, 3525, 31.30976939201355, 28.112826824188232, 3.1969425678253174, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 0.3, 4673, 41.1153359413147, 37.719319105148315, 3.396016836166382, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 0.3, 5416, 50.14855766296387, 46.71222233772278, 3.436335325241089, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 0.3, 6598, 60.55717968940735, 57.14502930641174, 3.4121503829956055, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 0.3, 8179, 69.03317451477051, 65.53084182739258, 3.5023326873779297, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 0.4, 2427, 21.96748113632202, 18.855196237564087, 3.1122848987579346, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 0.4, 3561, 31.117915391921997, 27.856428623199463, 3.261486768722534, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 0.4, 4558, 41.177079916000366, 37.8230767250061, 3.3540031909942627, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 0.4, 5374, 50.51973509788513, 47.13717460632324, 3.3825604915618896, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 0.4, 6445, 60.79604387283325, 57.34499478340149, 3.4510490894317627, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 0.4, 8206, 69.91364192962646, 66.32860231399536, 3.5850396156311035, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 0.5, 2236, 21.794007539749146, 18.786269903182983, 3.007737636566162, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 0.5, 3486, 31.320595502853394, 28.10866069793701, 3.211934804916382, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 0.5, 4734, 41.28622031211853, 37.979740858078, 3.3064794540405273, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 0.5, 5372, 51.49463868141174, 47.64797639846802, 3.8466622829437256, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 0.5, 6426, 60.33769869804382, 56.924196004867554, 3.4135026931762695, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 0.5, 8455, 68.92577886581421, 65.44005417823792, 3.485724687576294, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 0.6, 2276, 21.95773935317993, 18.874702215194702, 3.0830371379852295, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 0.6, 3617, 31.2392680644989, 28.095165491104126, 3.1441025733947754, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 0.6, 4594, 40.7899534702301, 37.57819581031799, 3.2117576599121094, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 0.6, 5490, 50.272040605545044, 46.95782732963562, 3.314213275909424, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 0.6, 6744, 60.13818645477295, 56.745880126953125, 3.392306327819824, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 0.6, 8262, 69.19644904136658, 65.67068433761597, 3.5257647037506104, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 0.7, 2372, 21.77985143661499, 18.695175886154175, 3.0846755504608154, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 0.7, 3561, 30.91498565673828, 27.718477249145508, 3.1965084075927734, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 0.7, 4641, 40.524866819381714, 37.27145600318909, 3.253410816192627, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 0.7, 5400, 49.970025300979614, 46.769126176834106, 3.200899124145508, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 0.7, 6728, 59.63354468345642, 56.27003574371338, 3.363508939743042, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 0.7, 8211, 68.34106540679932, 64.94573903083801, 3.3953263759613037, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 0.8, 2393, 21.7153639793396, 18.649770498275757, 3.0655934810638428, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 0.8, 3489, 30.906814098358154, 27.714996576309204, 3.19181752204895, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 0.8, 4830, 40.509026765823364, 37.282613039016724, 3.2264137268066406, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 0.8, 5486, 50.08387279510498, 46.8247709274292, 3.2591018676757812, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 0.8, 6695, 60.054383993148804, 56.64708161354065, 3.4073023796081543, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 0.8, 8130, 68.66651606559753, 65.22892570495605, 3.4375903606414795, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 0.9, 2361, 21.72445583343506, 18.707996129989624, 3.0164597034454346, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 0.9, 3511, 30.799978971481323, 27.679118394851685, 3.1208605766296387, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 0.9, 4465, 40.87415170669556, 37.734055042266846, 3.140096664428711, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 0.9, 5422, 50.098371744155884, 46.83134317398071, 3.267028570175171, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 0.9, 6688, 59.718663692474365, 56.37043285369873, 3.3482308387756348, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 0.9, 8331, 68.96909546852112, 65.60149216651917, 3.367603302001953, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.3, 1.0, 2159, 21.618892192840576, 18.622519969940186, 2.9963722229003906, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.3, 1.0, 3498, 30.974737644195557, 27.921200037002563, 3.053537607192993, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.3, 1.0, 4523, 40.26581430435181, 37.065505266189575, 3.2003090381622314, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.3, 1.0, 5497, 49.822224855422974, 46.59325337409973, 3.228971481323242, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.3, 1.0, 6651, 59.41775870323181, 56.05970501899719, 3.358053684234619, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.3, 1.0, 8231, 68.366703748703, 64.95606422424316, 3.410639524459839, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 0.0, 2114, 21.765722036361694, 18.708422660827637, 3.0572993755340576, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 0.0, 3277, 30.664745807647705, 27.573292016983032, 3.091453790664673, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 0.0, 4312, 40.34993052482605, 37.13057827949524, 3.2193522453308105, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 0.0, 4923, 49.098944664001465, 45.8918879032135, 3.207056760787964, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 0.0, 6023, 59.38417291641235, 56.10937023162842, 3.2748026847839355, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 0.0, 7450, 68.42897439002991, 65.12860202789307, 3.300372362136841, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 0.1, 2519, 21.731078386306763, 18.705610275268555, 3.025468111038208, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 0.1, 3685, 31.000200510025024, 27.923198461532593, 3.0770020484924316, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 0.1, 4869, 40.46543288230896, 37.28383493423462, 3.181597948074341, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 0.1, 5588, 50.46727919578552, 47.19001865386963, 3.2772605419158936, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 0.1, 7098, 59.86467528343201, 56.49970459938049, 3.3649706840515137, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 0.1, 8323, 68.99425864219666, 65.52780103683472, 3.4664576053619385, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 0.2, 2399, 21.57878351211548, 18.4878933429718, 3.0908901691436768, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 0.2, 3556, 30.924150466918945, 27.78123903274536, 3.142911434173584, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 0.2, 4652, 40.5620391368866, 37.33748006820679, 3.2245590686798096, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 0.2, 5577, 49.77425456047058, 46.47576117515564, 3.2984933853149414, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 0.2, 6626, 59.76893162727356, 56.39778184890747, 3.371149778366089, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 0.2, 8488, 69.26863622665405, 65.82219648361206, 3.446439743041992, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 0.3, 2261, 21.565564393997192, 18.5816810131073, 2.9838833808898926, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 0.3, 3575, 31.172471523284912, 27.92965316772461, 3.2428183555603027, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 0.3, 4561, 40.95411825180054, 37.64775466918945, 3.306363582611084, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 0.3, 5347, 50.70555591583252, 47.35169553756714, 3.353860378265381, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 0.3, 6657, 59.9600772857666, 56.57587432861328, 3.3842029571533203, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 0.3, 8308, 68.52188992500305, 65.11945271492004, 3.402437210083008, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 0.4, 2301, 21.695746421813965, 18.646910190582275, 3.0488362312316895, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 0.4, 3538, 31.086449146270752, 27.935986757278442, 3.1504623889923096, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 0.4, 4657, 40.96084022521973, 37.78455328941345, 3.1762869358062744, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 0.4, 5428, 50.501179933547974, 47.25061774253845, 3.2505621910095215, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 0.4, 6715, 60.91132664680481, 57.44757652282715, 3.463750123977661, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 0.4, 8303, 69.37380504608154, 65.89399790763855, 3.479807138442993, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 0.5, 2387, 22.17071223258972, 19.0589919090271, 3.111720323562622, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 0.5, 3487, 31.163508892059326, 27.952256441116333, 3.211252450942993, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 0.5, 4643, 41.72568893432617, 38.46755814552307, 3.2581307888031006, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 0.5, 5450, 50.889023542404175, 47.646217346191406, 3.2428061962127686, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 0.5, 6596, 60.52067947387695, 57.15111470222473, 3.3695647716522217, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 0.5, 8292, 68.78814196586609, 65.40260815620422, 3.3855338096618652, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 0.6, 2248, 22.046830415725708, 19.026713132858276, 3.0201172828674316, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 0.6, 3551, 30.760682821273804, 27.618147134780884, 3.14253568649292, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 0.6, 4703, 41.450013399124146, 37.94848823547363, 3.5015251636505127, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 0.6, 5461, 50.53277111053467, 47.1604266166687, 3.372344493865967, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 0.6, 6662, 59.28352093696594, 55.89689874649048, 3.386622190475464, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 0.6, 8199, 68.48903965950012, 65.04673051834106, 3.4423091411590576, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 0.7, 2405, 22.1235671043396, 18.998567581176758, 3.124999523162842, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 0.7, 3605, 31.496970891952515, 28.144097089767456, 3.3528738021850586, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 0.7, 4540, 40.7149600982666, 37.43215990066528, 3.2828001976013184, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 0.7, 5507, 50.771963119506836, 47.47338604927063, 3.298577070236206, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 0.7, 6682, 59.93559265136719, 56.546979665756226, 3.388612985610962, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 0.7, 8360, 69.20617461204529, 65.74554896354675, 3.460625648498535, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 0.8, 2413, 21.728703022003174, 18.66221809387207, 3.0664849281311035, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 0.8, 3549, 31.2208194732666, 28.037554502487183, 3.183264970779419, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 0.8, 4600, 40.46261477470398, 37.22993493080139, 3.232679843902588, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 0.8, 5358, 49.65458106994629, 46.41181540489197, 3.2427656650543213, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 0.8, 6792, 60.04852342605591, 56.65176701545715, 3.396756410598755, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 0.8, 8163, 69.88200569152832, 66.39660000801086, 3.485405683517456, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 0.9, 2311, 22.118359565734863, 19.018007278442383, 3.1003522872924805, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 0.9, 3480, 31.509207725524902, 28.24688482284546, 3.2623229026794434, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 0.9, 4475, 41.02425026893616, 37.72439932823181, 3.2998509407043457, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 0.9, 5367, 50.45821213722229, 47.11916160583496, 3.339050531387329, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 0.9, 6708, 60.66807579994202, 57.207499265670776, 3.4605765342712402, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 0.9, 8103, 69.63963913917542, 66.14276599884033, 3.496873140335083, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.4, 1.0, 2485, 22.217737197875977, 19.189441442489624, 3.0282957553863525, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.4, 1.0, 3581, 30.937168836593628, 27.774574041366577, 3.162594795227051, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.4, 1.0, 4751, 41.44344758987427, 38.14633321762085, 3.297114372253418, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.4, 1.0, 5443, 49.58070659637451, 46.22247099876404, 3.3582355976104736, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.4, 1.0, 6451, 60.57877969741821, 57.23335886001587, 3.3454208374023438, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.4, 1.0, 8235, 68.19447827339172, 64.79740571975708, 3.3970725536346436, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 0.0, 2058, 21.62122941017151, 18.59162449836731, 3.029604911804199, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 0.0, 3205, 30.636605978012085, 27.459287405014038, 3.177318572998047, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 0.0, 4187, 40.32954812049866, 37.13750076293945, 3.192047357559204, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 0.0, 4900, 49.96512699127197, 46.67385292053223, 3.291274070739746, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 0.0, 5996, 60.113625049591064, 56.80154776573181, 3.312077283859253, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 0.0, 7465, 68.56188201904297, 65.20003056526184, 3.361851453781128, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 0.1, 2277, 22.222483158111572, 18.910552263259888, 3.3119308948516846, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 0.1, 3625, 31.549355030059814, 28.365774393081665, 3.1835806369781494, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 0.1, 4793, 41.16232085227966, 37.85664916038513, 3.3056716918945312, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 0.1, 5571, 50.9658305644989, 47.56265377998352, 3.403176784515381, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 0.1, 6828, 60.17214584350586, 56.73388671875, 3.4382591247558594, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 0.1, 8485, 70.38091588020325, 66.85412669181824, 3.5267891883850098, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 0.2, 2329, 21.78672766685486, 18.673401355743408, 3.11332631111145, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 0.2, 3546, 31.401592016220093, 28.19435954093933, 3.2072324752807617, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 0.2, 4653, 40.846068382263184, 37.544325828552246, 3.3017425537109375, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 0.2, 5296, 50.669350147247314, 47.39914035797119, 3.270209789276123, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 0.2, 6473, 60.12338185310364, 56.76132273674011, 3.3620591163635254, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 0.2, 8225, 69.53099417686462, 66.00440382957458, 3.526590347290039, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 0.3, 2324, 22.30067777633667, 19.126945972442627, 3.173731803894043, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 0.3, 3554, 31.32801389694214, 28.113000631332397, 3.215013265609741, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 0.3, 4674, 40.75027775764465, 37.429327964782715, 3.3209497928619385, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 0.3, 5395, 50.46031713485718, 47.1411018371582, 3.3192152976989746, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 0.3, 6530, 59.977484464645386, 56.58697247505188, 3.390511989593506, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 0.3, 8496, 69.23212933540344, 65.7256326675415, 3.5064966678619385, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 0.4, 2292, 21.81821870803833, 18.76798701286316, 3.050231695175171, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 0.4, 3697, 31.136512279510498, 27.97876501083374, 3.157747268676758, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 0.4, 4588, 41.1110725402832, 37.81991004943848, 3.2911624908447266, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 0.4, 5405, 50.50787830352783, 47.1676709651947, 3.34020733833313, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 0.4, 6402, 60.272881507873535, 56.899375200271606, 3.3735063076019287, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 0.4, 8120, 69.53743290901184, 66.01371598243713, 3.523716926574707, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 0.5, 2464, 21.88038420677185, 18.82492995262146, 3.0554542541503906, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 0.5, 3535, 31.651411294937134, 28.43869638442993, 3.212714910507202, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 0.5, 4781, 41.283631324768066, 37.92379593849182, 3.359835386276245, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 0.5, 5390, 50.16832494735718, 46.817015409469604, 3.3513095378875732, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 0.5, 6750, 60.25215196609497, 56.92682719230652, 3.325324773788452, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 0.5, 8223, 69.84383630752563, 66.43032455444336, 3.4135117530822754, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 0.6, 2372, 21.962734937667847, 18.829236030578613, 3.1334989070892334, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 0.6, 3543, 31.0113525390625, 27.816393852233887, 3.1949586868286133, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 0.6, 4686, 40.961360931396484, 37.69321918487549, 3.268141746520996, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 0.6, 5418, 50.27191996574402, 46.903486251831055, 3.368433713912964, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 0.6, 6522, 59.96370339393616, 56.53414511680603, 3.429558277130127, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 0.6, 8448, 69.36104989051819, 65.85166478157043, 3.509385108947754, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 0.7, 2416, 22.222163200378418, 19.16771173477173, 3.0544514656066895, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 0.7, 3432, 31.069297552108765, 27.88579773902893, 3.183499813079834, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 0.7, 4651, 40.63192439079285, 37.38203692436218, 3.249887466430664, 0.0% 
